H,eta,rho
0.06935019019215082,1.9997900852686723,-0.9186307475999292
0.06947276722336723,1.9572800743950431,-0.9070828697295921
0.059062525212483216,1.836602151883779,-0.9989999987251836
0.060175809063046044,2.0415153233317618,-0.9989999999948711
0.06320778171453396,2.0505636576016686,-0.9989999999919255
0.06312266789547806,2.106676814002064,-0.9639826563491587
0.06498185023130293,2.0771990197673738,-0.9552647386816863
0.0682247204381329,1.8481596826915945,-0.9440401307239348
0.0852199169193901,2.0943896581436365,-0.8774260567404756
