0,1,2,3,4,5,6,7,8
0.3635029182223247,0.293114696957426,0.25144903578364985,0.22752270487894705,0.20073259980358138,0.1744670096814233,0.16154037821995648,0.1651302849569543,1.1818989403527668e-10
0.35375158220727976,0.28345413667178454,0.24140849941640846,0.21732413832302128,0.1912467242007992,0.1672936765845513,0.15496907508190566,0.15912967531967437,0.17441004545438182
0.34004289821606315,0.26998244208878774,0.2290335650035858,0.20672675977282617,0.18336755694047957,0.1626828873515137,0.15031005445352869,0.15239041428074013,0.17419889352189405
0.3322567193607009,0.2633140724806763,0.22375252949131297,0.20276717831640945,0.18104944778811888,0.16182444359689896,0.14936076205532023,0.14890145219698203,0.17211077027519317
0.32160262997323585,0.2551815604234847,0.21816286328435353,0.1989905612802097,0.17939345089460285,0.16188583369800763,0.1494517661042737,0.1447917571507416,0.16519382357103934
0.3184059416925723,0.2527890348434736,0.21663955253195055,0.19800385414352978,0.17901900980676405,0.16201841536091682,0.14967568148068083,0.14381807227743582,0.16273882927013056
0.3094406298296679,0.2464468652485643,0.2127968866717414,0.19558875710145063,0.17820673948380478,0.1625626077253981,0.15063153602186047,0.1419525721356789,0.15718954905034743
0.304756882327729,0.2434134667007809,0.21108248223766196,0.19458972801686442,0.17799395170686155,0.1630122497323635,0.1513451733951907,0.14146492768386065,0.15501290100087023
0.2993661264091857,0.24030051162736438,0.20961055568945675,0.19399975885818838,0.1783448276323636,0.1640861915217529,0.1526896115372186,0.1413712128359264,0.1526020750914297
0.2951927434052828,0.23804254045884032,0.20865445453651504,0.1937368887641433,0.1788113235447646,0.16511188905554786,0.1539631540124522,0.1416941951500969,0.15074580173022123
0.28967415490616644,0.23517228918637145,0.2075169612193527,0.19351573262299415,0.17954619596751126,0.16659732023583218,0.15585500747032488,0.14264550049200153,0.14822646542672507
0.2833490853918973,0.231965381925557,0.20626895181652183,0.19329801668307106,0.18039584245272422,0.1683153472964482,0.15815810689738302,0.14437098357199268,0.14543249556104654
0.2781516863893948,0.22954824039623173,0.20551373073107387,0.19341766767099627,0.18141042574525867,0.170045196519442,0.16043202893860076,0.14643865021375052,0.14339044943051216
0.27602974478728914,0.22873304238936382,0.2054516727197936,0.193753454190365,0.18214770827780602,0.17108373435855362,0.1617006155999418,0.14763628422390673,0.14266153481083405
0.27310767765875277,0.22764162129187593,0.2053889984053448,0.19423270075691612,0.183173249078379,0.17252348830589131,0.16348393498620106,0.14943698398343086,0.14197829530952744
0.2694192197106885,0.22615514701439182,0.20509924962556952,0.1945697424972076,0.18414336342555226,0.1739878376604685,0.16542539148702623,0.15163138838673512,0.1417189900663679
0.2662733568975213,0.22501838216042147,0.20502322491115316,0.19504816350632298,0.1851786741546358,0.1754422155538779,0.1673102261082582,0.15382363937488647,0.14202749780191842
0.2650763660547333,0.22478180167238831,0.20528946779354013,0.19557767650808344,0.18597030377273438,0.17641723279144705,0.16845723856190392,0.15507579239919872,0.1423899226230202
0.2633215051862916,0.22437235806476946,0.20557538122051566,0.19622619418809667,0.18698061037789132,0.1776850713001727,0.1699875905108748,0.1568232631934524,0.1431019561979408
0.26088272846512395,0.22355212510660133,0.2055747683779745,0.1966500429707948,0.18782939475989763,0.17883852676435236,0.17151322785759054,0.15876021633580933,0.14420032025974772
0.25850537827714914,0.2226351455931338,0.2053849610856041,0.19683476844105552,0.18838896370801173,0.17965955422071223,0.17270087869228729,0.16041141201588965,0.14539218205036614
0.2526564583430838,0.22110520238927178,0.20599882659229135,0.198548131671958,0.1911968339064506,0.18316878840704454,0.1771927094357606,0.16623069276817976,0.15047526223001723
0.24505711548307024,0.21903623159634472,0.20663742082393055,0.2005549158112636,0.19456088206169353,0.18727157736442868,0.1826286245038256,0.17379389329725226,0.1592147414289235
0.2370796751510802,0.21750431082130922,0.20822998999463987,0.20369909742574827,0.19923646721816618,0.19232322856597567,0.1892345198459639,0.183154089180391,0.17195037817708503
0.23270052495992571,0.21679319612593873,0.20926688705869795,0.20559216918815376,0.20197129810263098,0.1946102529629447,0.19245166804099445,0.18810641895448305,0.17965557044235614
0.23012122189520234,0.216619781367121,0.21023147420420596,0.2071120268461063,0.20403716361177687,0.1958073286115662,0.19426523857959205,0.19109211072052412,0.18466234906422485
0.2300486397955836,0.2166239933166657,0.21027199181572925,0.2071702632788841,0.20411284275572322,0.19584422997097395,0.19432153559904658,0.19118553940731914,0.18482149154673977
0.2282070946119502,0.21645143079076323,0.21088418165800926,0.2081643303422765,0.20548220587517507,0.19599910717913294,0.19493411592037124,0.19267257119368675,0.18786764503239334
0.2267257768658813,0.21621643302587373,0.21123345362025575,0.20879757974469648,0.2063944806384887,0.19542364837632475,0.19472785198530362,0.19317147277065694,0.18963888773304555
0.22550444703992684,0.21595102478450084,0.21141578353945228,0.20919749725706066,0.20700824340183327,0.19432684103179743,0.19393832474719952,0.19296743936225036,0.19049423937393084
0.22447070292029875,0.2156780453893974,0.2114992241722013,0.20945421744485038,0.2074353431491845,0.19279296490227027,0.19267410329662898,0.19221473682906692,0.190664064018374
0.2235488117113898,0.21537702307832263,0.21148927858729466,0.20958586242087157,0.2077062769966278,0.19086693978099684,0.1909927319693236,0.1909950795627321,0.19027228309003852
