0,1,2,3,4,5,6,7,8
0.4409590643855179,0.2996631992088227,0.2393629868559577,0.2078710404272584,0.1759582107006431,0.1438633260371438,0.12064159857675322,9.413225746061654e-09,9.413225746061654e-09
0.37715928173002267,0.2716635773931232,0.22478845445901208,0.20084629310780916,0.1767535927756469,0.1532279095665821,0.1319202735144251,0.11429378307065644,4.7566128730308265e-09
0.3182218248061438,0.2456549905284648,0.2131389850797929,0.19750655871373923,0.1824518177708752,0.1688848879240088,0.15921118446222016,0.15327241514411605,0.17080600616106778
0.31570804082228276,0.24785325173727502,0.21629004516177985,0.20127924867459857,0.18703217860811017,0.17427494526421922,0.16388387196288862,0.15297635701087453,0.15926855858942873
0.28890842930811655,0.23672695863510707,0.2097214212223164,0.19651181190764921,0.183614014047573,0.17110599331142096,0.1603212476294979,0.1475415507851075,0.14989472586267133
0.29507213165443935,0.23740594401473653,0.21018999056435872,0.19704143177276334,0.1841116732502331,0.17197844931439277,0.16159908273782492,0.14870171328613302,0.15025155977882526
0.29129399345651874,0.23865262172633006,0.21292963657070685,0.20027916073354307,0.18775074868962005,0.1759781468245058,0.16528165792636523,0.14936734117173622,0.14407735909878017
0.28476758986182193,0.23503333456334707,0.21063318369454942,0.1987522154629604,0.1869698347108128,0.17540071053010492,0.1647208178002439,0.14865613668763827,0.1421104733420986
0.28101761485855725,0.2348232002508387,0.21215555617129073,0.20096772476585245,0.19012525105414235,0.17971618925728322,0.16973336586314408,0.15230730069404358,0.13779005394866195
0.28285891176605327,0.236595826088296,0.21370589859325395,0.20229130643904408,0.19105457361351957,0.18010234819300502,0.16971254614698877,0.15175471208593316,0.13718243581792455
0.27466190639364074,0.23299971721588858,0.21211298075979262,0.20169330188558304,0.19148650705378328,0.18151711798778286,0.17183843427852646,0.15422368315581064,0.13491781089075428
0.2783434082329138,0.23537359792259233,0.21478970894130683,0.2046900441452641,0.1946115972057773,0.18478355496692483,0.17512800763872804,0.15720267440721974,0.13544877884529516
0.27177443795786793,0.2339471312983541,0.2147560212575535,0.20524102913231634,0.19588804289723827,0.18667509265278448,0.17755095100073864,0.15992280513109364,0.13464415397581503
0.2742836223723637,0.23537425974369686,0.216686721639752,0.20745210417559995,0.1982842043323863,0.18914481809394734,0.18006536129903117,0.1620754129072967,0.13654004035602146
0.2689576144139155,0.23354681742365146,0.21596185348933133,0.20721600342555835,0.19849297192901644,0.18975889960335257,0.18113711916881547,0.16476304454785312,0.13802249518306198
0.2675118164434114,0.23351195685553072,0.21695438724015342,0.20878173246060722,0.2005418431760938,0.19220080527505884,0.18384061123281736,0.16739406225325243,0.13998530989593932
0.26616997502699147,0.2333769302162047,0.2175632300600765,0.20964294740010353,0.20158882088047425,0.1937007084305346,0.18590096568723963,0.1703071379852905,0.1410541061599363
0.26906728230368826,0.23431204560199592,0.2176157554891311,0.20938462878589142,0.20123881006633254,0.19324818461229953,0.18540731117165032,0.170087535614658,0.1440397528752942
0.264228484108613,0.23184311411332792,0.21636446307418034,0.20863806081948238,0.20091235123594942,0.19328363424194867,0.1857136604193413,0.17083833294970896,0.14368051847520424
0.2654162219069194,0.23343127987335227,0.21787613931115235,0.2102593525593323,0.20275195546466596,0.19523327539700824,0.1877278992723287,0.17286991186488238,0.14586365966201575
0.26562677647873956,0.23374496910708437,0.21835460861216266,0.21074304075922012,0.2031675826108016,0.19564596072796125,0.18815185244228128,0.173704934521121,0.14933530076478674
0.2611903177849666,0.23218863246020038,0.21866281934084963,0.21200087687941072,0.20531447555885618,0.19866340279601613,0.1921668748653595,0.17947927185375895,0.15653411693004282
0.2556796829841368,0.2323561503248096,0.22103485806612377,0.21553008273947982,0.21007300684472408,0.20465503893110604,0.19936484789264713,0.1889874382576392,0.1687630642373693
0.24651312657373703,0.22947872969546373,0.22136480353539556,0.2174705817993164,0.2136310473248179,0.20985777354111979,0.20612620380023583,0.1988423479886159,0.1846635165092455
0.24523929382417442,0.23031549858152983,0.22331229042492473,0.21987196620787808,0.21650737306806211,0.21319753354656046,0.20988765851838564,0.20342849350319236,0.19130034411123037
0.24376121679531115,0.2301250338017971,0.22387281448344737,0.22087125204736613,0.2179573829449098,0.21509376451611956,0.21226565858125224,0.2067406165112316,0.1962922691998692
0.24336988203438092,0.2297791999694025,0.22356693089704371,0.22058023527963622,0.21765709660717952,0.21486673717626098,0.21224343547839225,0.20718002497930976,0.19762861057440956
0.24040851198816005,0.22902225648743574,0.2236729287937959,0.22105621154652966,0.21849852967311456,0.21599267764720603,0.21355984480360624,0.20885648652224953,0.19987784423188126
0.2381365697759364,0.22851845986900898,0.22400663389588604,0.22177340559893566,0.21961858942407753,0.2175370991859012,0.21549808889865907,0.21153752265274783,0.20411154410586008
0.2347656564482985,0.22689405809383645,0.22322586310792464,0.22145309291546827,0.21968815863832397,0.217943612176491,0.2162256823317637,0.21285760371721224,0.20648952204981547
0.234519885222992,0.22700735072017342,0.2233870428858563,0.22163257551029736,0.2198908806417726,0.21819157579334586,0.21651815618276538,0.21328553407111583,0.2070759189770564
0.2330992556629901,0.22582856904361337,0.2224543274019245,0.22083818471175898,0.21922982642312555,0.21765508073036294,0.21611419850848962,0.2130968699453734,0.20745956450598002
