rho,eta
-0.8206168429367245,2.5678857763068086
-0.9229373749427487,2.4004448523203483
-0.9605978517774205,1.9866795483017299
-0.9966722549001265,2.0605256986750895
-0.8871768249401862,2.077932801098093
-0.909765345481017,2.1770656880230908
-0.9293348683275318,1.7546271502584558
-0.8913498229063923,1.9422715579304946
-0.8583936585600332,2.08048836955484
-0.8053590720406799,2.082386807671498
-0.8907628141864655,1.9964060003938233
-0.7744572324464609,2.278902419680357
-0.8096354010478728,1.9876764317419713
-0.8150935305902315,2.0560008108203025
-0.868694934214861,2.1398989879126855
-0.9153447875983114,1.9642877607641533
-0.7136040982974671,2.257637865978805
-0.9218943410027834,2.045871178847924
-0.9045385230125441,2.15328615835347
-0.935965854752957,2.3008842622794927
-0.9713617625427227,1.9949927474000138
-0.860125174811899,2.2713094371978557
-0.8013436794256331,2.425394183022516
-0.9955280436825997,1.6167427895197002
-0.9103404646203033,2.1542560624927516
-0.7838454453134472,2.3958434639203503
-0.9768119343429187,2.06941858910949
-0.8392251207268748,2.0518885167774092
-0.8669849042824496,2.03155052666628
-0.9516672131700885,2.1582189458173264
-0.837246583175303,1.9744172402424762
-0.8807454406510414,2.2109732036349525
-0.7748849659072523,2.2119376328781852
-0.9254005739365889,2.1099430540254245
-0.9383609468474118,2.008675621765963
-0.7633902127977883,2.1762405978232247
-0.9050330873153072,2.2698713169712845
-0.9957170075321906,1.927400664544188
-0.9092571496743546,2.2413483280512723
-0.9773411690176048,2.1526245201126546
-0.8835713144952039,2.1841138061063305
-0.6065150723577865,2.159172847834391
-0.8857507656222572,1.9651025591844284
-0.8997745106558559,2.0844476341338156
-0.7949591295881797,2.0493052203006523
-0.9061932889192801,2.159744728667094
-0.9690053452908673,1.632582416879098
-0.8831649302042387,2.025173682510585
-0.8853300950687549,2.3249496755962187
-0.7434444314233672,2.352932196801322
-0.9138277761242596,2.057797432297661
-0.8422003136717402,2.1392313036641153
-0.9768446684112373,2.1347201341267885
-0.7411892526614018,2.4369351507872397
-0.9872927603271976,2.158142238274644
-0.9687897819153004,1.7823805946344933
-0.8566972933585656,2.3732181336008
-0.9188282940840753,2.089588537791992
-0.9488651405880864,2.0535039718470562
-0.7849831706602615,2.356986555205636
-0.8312694777343457,2.0555593063601845
-0.9798058958367738,2.0081747401006727
-0.9826939204665216,2.1440985595930586
-0.8189993751858586,2.1018153387096854
-0.933937445109128,2.223136294276085
-0.7303160758950638,2.1595686213708545
-0.8354044622034862,2.5962828468738226
-0.7289395646152892,2.326073466826379
-0.9152751511100853,2.1357261558423573
-0.9925853383667776,2.100590141356857
-0.7309286400913125,2.2681114419529154
-0.7809786525639705,2.196582754533847
-0.7449364894222207,2.248900595375797
-0.9814584921492994,2.205353156237719
-0.9844610886837515,2.077664609734152
-0.9791683391555461,2.167238917343012
-0.825897089335872,2.117208827011582
-0.9494365395188393,2.3509814068992627
-0.9283654921900084,1.9491646816751476
-0.7369903372961694,2.161530234070733
-0.9466143332272434,2.092933444021437
-0.7800269445430662,2.060640289358298
-0.8369672272883488,2.155963072720653
-0.8524000449358925,2.2539792772877805
-0.8577418854003458,2.151915743258028
-0.9584562569479597,1.9415986116117778
-0.9539463576820839,2.0946431146545272
-0.9259760141108575,1.8874540911163138
-0.9664059059491467,2.360050757284133
-0.884635208758688,2.2767656160636203
-0.8510892437236994,2.05791882854494
-0.979126920614078,2.140446601485279
-0.7055722664216182,2.1103949771813553
-0.8202118183003266,1.9366307643996348
-0.8047573220729408,2.4377824137923008
-0.937736661665935,1.8581321565405617
-0.9809428061623394,2.194568940580562
-0.8096333579328516,1.851255333974575
-0.9937061821814273,1.8292242684064928
-0.8708499086187166,1.9949814291901151
-0.954174943678486,1.9636710307620269
-0.8465186751731834,2.293580573317033
-0.9853636181700232,2.256357375120809
-0.9753025702996396,2.128039283010827
-0.9214714705558237,1.9986013623747787
-0.9488544065506863,1.8281891815396456
-0.9692883279012514,2.107533751467343
-0.9834478597571795,2.049058967166233
-0.881547564901299,2.2441924188900244
-0.9938803075846292,2.1546382655238236
-0.927095723102719,2.1736811242982297
-0.8585396978533988,1.9922192759167001
-0.8818227835533757,2.2402795007666048
-0.8953634949683477,2.0559283952024936
-0.9608193118727181,2.3681934752038347
-0.9133377473931739,2.2343804386703825
-0.9782418144816748,2.081154015347931
-0.8574484355271251,2.23771134016469
-0.9828729507360011,2.1500857386974728
-0.9073443302864459,2.110443854359752
-0.9946134197821938,1.9338735679138501
-0.8611721516553141,2.280543641531295
-0.8311539992301168,1.9332727871282498
-0.9609193365485601,2.264755839360634
-0.8614823661588104,1.9155254133956192
-0.9639881208085112,1.9569219785020988
-0.9718923556226048,2.0636980429627583
-0.8468095047314883,2.0663581164175135
-0.975678167379629,1.9950092906476473
-0.696792856609684,2.3384160087144323
-0.9964412809962966,1.9208321717172825
-0.9287470049859456,1.8009565314245422
-0.9661408601175406,1.8658341785583947
-0.9492571188342604,2.088208316540663
-0.9085402537185222,1.8722407821536593
-0.9228538778930705,1.8667211759893725
-0.9831895172717182,2.101651846907624
-0.8267702034671299,2.238773764491945
-0.8502285074968744,2.1043177644012543
-0.94816351423904,1.9184693460576483
-0.9235841282497994,2.011248631160644
-0.8960176568026449,2.2912748663452827
-0.9733155937244917,2.065900714073427
-0.9758843362740002,2.117014646378847
-0.9589563693171658,2.0089224639313796
-0.9895415934820214,2.0090069469277827
-0.9414513631699463,2.1988714708159214
-0.9691782278807484,2.1232549094812336
-0.9265593977973687,2.19837161565247
-0.8449134847653127,1.8691598061259405
-0.9659875766925207,1.957973574181299
-0.9507495003839882,2.148317882852646
-0.743337690142746,2.451796212158464
-0.9091522004908965,2.2656776550542643
-0.8384386856436263,2.08922163768768
-0.8672118031076336,1.9979469607775748
-0.9947036965521365,1.8275170316676044
-0.828765870552881,2.2638935447942456
-0.9234610030310172,2.0220430424851026
-0.9599117137158568,2.0690778285265368
-0.8878852877918435,2.0451464428388872
-0.8319684489348756,2.2933647197994116
-0.8061653568118098,1.9623171978127547
-0.928740281770487,2.11698497589231
-0.9778174947824105,2.1149280604594343
-0.9587319885188909,2.32823729370288
-0.9167741988760142,2.245370377459316
-0.9532984034828813,1.6548161813511522
-0.8737072035255194,2.301403506172748
-0.9716356533631975,2.204913760724593
-0.9376574630278366,1.966276101291197
-0.9803387180135756,1.8961502760134394
-0.9527305590067842,2.1735919070909206
-0.7494221001525927,2.1853451297293494
-0.8253979609372458,2.012597975134194
-0.9101844954920564,2.0416223374949767
-0.9345124396553425,2.177586965110976
-0.9046191411638257,2.0301107520201596
-0.9726557617927414,1.984819847558765
-0.8678453725488948,1.9107595200408614
-0.8667356076646825,2.3291661615523873
-0.8308627943955238,2.2110428424889053
-0.9622573945444917,1.936579115470467
-0.9137622918366975,2.0190814626719367
-0.902383001834821,2.2834516832426894
-0.9859184813266086,1.9552204168241858
-0.9094438465741659,2.3690694659975255
-0.9120885802359161,1.9583358459549907
-0.8218931717844347,2.40192578444019
-0.9108815350619824,2.466765664998226
-0.9582784510836665,1.9022779074356237
-0.8049211076457045,2.383066125264915
-0.7757815572299124,2.2636169198766316
-0.8942404003265941,1.9720602637102949
-0.9623987413000996,1.936102902267979
-0.9244335656777095,2.0693368188575696
-0.955379786618874,2.059217960212648
-0.8033471304075918,2.182917647499481
-0.8056769692259765,2.5568777633126
-0.9392388560693558,2.1596313357470946
-0.9950764456836239,2.2695156210199197
-0.8354854502880779,2.2829159382760897
-0.9599945014469443,2.1903278865641465
-0.8967878343170372,2.0752660562968006
-0.8928743133552235,2.1691858646037594
-0.7807332070850893,2.068292650071903
-0.8854210213965448,2.260721720681481
-0.8985551045256445,2.356851301857412
-0.9224238202278283,1.891639037482324
-0.7108277136462083,2.208032568138143
-0.8863093700382028,1.9782954963934933
-0.6505851558619901,2.1351288306330614
-0.9328725594349472,1.9607715603539215
-0.9260097237881567,2.069475577332452
-0.9833382448000395,2.2350420922650582
-0.8814105849619532,1.9893912282301662
-0.8905372403729391,2.066351270052239
-0.9577098519084211,1.886870093245388
-0.9505055553902241,2.0482880349835058
-0.9745714560610704,1.9682134574399055
-0.9203114321727975,2.2978415008907866
-0.9134177584929798,2.1061587296392705
-0.919687293402678,2.0359489955758656
-0.859890501938362,2.1201026903224456
-0.8676975012690775,2.284957160732191
-0.9226503463913112,1.8948831015766636
-0.9581263457475072,2.1884545056589553
-0.7884926599278057,2.1973514039890616
-0.8565239519079656,1.7848824740009375
-0.8655351747085445,2.1115227257657496
-0.976876451539901,2.1166381438597752
-0.8617385830146382,2.211372292669143
-0.6886508441075532,2.406557462663312
-0.8368726422264016,2.1615067923432747
-0.9855567788566063,2.061859164599238
-0.7140265180108895,2.1713034652192875
-0.858448725336255,2.184429426727952
-0.8474079035354345,2.2972312736507208
-0.9135158946729228,2.006734992732591
-0.987079017317132,2.155201626175704
-0.811754721018976,2.0050290730061526
-0.8868448971799686,2.25452898156288
-0.8410902868803639,2.385353395308644
-0.930013880461309,2.271907469225402
-0.7812959166000029,2.0915874562623693
-0.8430834779174339,2.1720107200505203
-0.9902421818104403,1.9961580413793545
-0.8547653594525167,1.9591856272242154
-0.8382109967672713,2.097098005796704
-0.8143770180909253,2.1968894329596904
-0.9307252851971266,2.0352686543437413
-0.9187143176481881,2.214501125371644
-0.8630815502373274,2.3697126366824355
-0.9790903658171163,1.6295872573737022
-0.948211074381421,2.1934589782185614
-0.8275547217060428,2.0161689218334042
-0.9788193726788882,2.263797006957607
-0.9105209028289958,2.1974325122846516
-0.9433903430962555,2.221230848821206
-0.8529370045527254,2.230442953677161
-0.9275201355077869,1.8780422939249746
-0.9562926050611367,2.2525989002014577
-0.8524084824535629,2.213184888013898
-0.9883676110138042,1.8841704720104917
-0.9124607703353045,2.0562314859503674
-0.843732303598363,2.106860058565898
-0.9481325045101376,2.1694806467021506
-0.7918303495873634,2.1211601828405344
-0.9534072054372091,1.943261924519857
-0.8912256275564374,2.166306062276313
-0.8326172721536345,2.1470434869297907
-0.9010950644945879,2.1154115884242803
-0.937737607950775,1.977329290393234
-0.9669944525967332,1.8271363552500233
-0.9503109795748707,2.3142369317860303
-0.8694666854740548,1.9304698933821314
-0.856518945154162,2.2489211955133035
-0.9344830608003942,1.9240264667854823
-0.9103282945916702,2.0687768149383827
-0.9316820040406278,1.6382023054244765
-0.8954280592319317,2.3827844596381333
-0.9294443129401024,2.3463593134507663
-0.8734334150555342,2.1709560548191336
-0.8769688867150812,2.4309816752099693
-0.9870066458574998,2.2480172093323505
-0.7860475495634934,2.187798732492913
-0.8322179645859425,1.9725573625977653
-0.8834647302844093,2.146250036799162
-0.9817454355102511,2.214067480329121
-0.8868626136247165,2.0003829194962135
-0.88266704795826,1.8424882922144856
-0.996748774612227,2.1194642045994896
-0.826668067132729,2.222609837619708
-0.799484798834219,2.228521235712699
-0.8725816186580833,2.239225419185952
-0.8781861918789928,2.032554329756661
-0.8720565358128334,2.08488908481967
-0.9884761629522284,2.2207187108264246
-0.7562970661148193,2.113081598590225
-0.8118983339433913,2.0801140205668402
-0.7189947943222567,2.1944835126018782
-0.9204880049378975,2.0344789798155447
-0.9275916169475602,2.22132913357484
-0.8877524242897152,2.2025856442913483
-0.771791412801292,2.034564928691617
-0.9290557404436309,2.194092465929718
-0.8969616479655252,2.086187130238838
-0.9980131989442905,1.876538299379387
-0.9014861964262542,2.0375445377624213
-0.8666407406835102,2.071757359097818
-0.8712275509074903,2.246476503884703
-0.9828577558043907,1.9540308481118693
-0.9496789861132121,2.0170063706232764
-0.8635144664134987,2.2322955036684973
-0.7732855264252745,2.5007753402285298
-0.7573828936912649,2.2851246850058184
-0.9667220754626434,1.9877078663423808
-0.9657807157613836,1.7420913535263745
-0.8882772924446412,2.1631828621192257
-0.8745197977389932,2.181782886749006
-0.8086757538895165,1.977937558862455
-0.9307043419524779,2.140321184930644
-0.792498943618949,2.2757104970521493
-0.9455951791274375,2.205290161290602
-0.8954000506616223,2.3454358262404122
-0.9511218293751214,2.050665524002505
-0.8601532629271237,2.0364209586631055
-0.5609428471758208,2.2145520238208207
-0.9932847256090337,2.0331208458492696
-0.9332672091880235,1.8648687178508243
-0.9774980811132837,1.7904648324575516
-0.8664664424165535,2.1443704323471082
-0.8393161086641276,2.240736309324658
-0.9277619101805257,2.1073995800629097
-0.8828375488457341,1.8416736334077097
-0.7282342706273384,2.1068822382581134
-0.8270355449281845,2.003223722611644
-0.9085539870822885,2.187871808991733
-0.8900370207947862,2.112452647492191
-0.949559149350203,1.943624866372455
-0.8186416418690906,1.9513222650931947
-0.9960777325913645,2.029554069515965
-0.9255623092624882,1.987101889746223
-0.9920612448805398,2.2100908189893262
-0.8520994638235041,2.091415374562424
-0.9828400760847547,2.1040585883994054
-0.904566188166083,2.093821703382482
-0.9283091836192858,2.245748122462595
-0.9158704365535622,2.172958811142777
-0.7535023622726897,2.180254213835128
-0.8961662824264558,2.2070606982509475
-0.9314252620399811,2.170109568356739
-0.9653608081634923,2.243539770780168
-0.9854041008408179,2.162793636682452
-0.8619280104585214,2.1370468243619305
-0.9858580182162493,1.8474036238848175
-0.9574646532691379,1.708950119071551
-0.9714326218143284,1.8865365992889895
-0.9524164852804438,2.0448347597251986
-0.9543637055268404,2.13428395702121
-0.944700725034359,2.2806978875442936
-0.9323109355354535,2.1185348434170956
-0.877229660337096,2.1727086726714053
-0.9466865034284379,2.301509347029857
-0.9368163181357047,2.0218766378219173
-0.9423246870137311,2.1847833554875518
-0.8757178652519056,2.201820407575628
-0.9258668442898871,2.1032926189922008
-0.9759120340899813,2.099752173684835
-0.893394562538238,2.075168647885041
-0.9041343459613667,2.363480073031869
-0.9895569592996366,1.9211627123322568
-0.955963126841736,1.948814477249248
-0.8390616463323969,2.294463716208949
-0.9514446647165661,2.2124157124616834
-0.9003750175435661,2.2480074319263013
-0.9169841882486237,1.9937306883586399
-0.8711734259894389,2.076898955757254
-0.994612384601914,2.1369607671944295
-0.9222816136832253,2.110028827202812
-0.9936146612410058,1.8525443779345891
-0.8800627276788439,1.912273824713204
-0.9649974169399312,2.061464710815973
-0.8647436851344583,2.222412099773156
-0.8883527280342876,2.2871388699402675
-0.9218385233150695,1.9999141942223826
-0.757228819601458,2.1125158403397966
-0.8808955631517184,2.1551320744452385
-0.8421556269858874,2.034111773505233
-0.9349622264295565,2.1770048170297946
-0.8854670503400707,1.9865413328037402
-0.753850060618318,2.0945007332464174
-0.9571671462989381,2.015176708226675
-0.9929224232385442,2.1578447415079025
-0.7142836104641868,2.2004458392825907
-0.8439693919142711,2.2107968205089104
-0.8518729037986615,2.1537856039138026
-0.8396127964757942,2.139900621955763
-0.8273239985836055,2.40368137346312
-0.9408072303766638,2.0514292689886457
-0.766492186814393,2.347644489081986
-0.8986021357629869,2.0802006342485697
-0.9915337828479005,2.27610858058076
-0.8545106605955191,1.8407143713286334
-0.994668088412585,2.000616660382307
-0.9585169422975405,2.2389563565842194
-0.8836739041610678,2.131983656417506
-0.8467537304217317,2.377493692030588
-0.9445890957397443,2.1847308001714434
-0.8684272631314985,1.9796871564984773
-0.9551691654271635,2.3105758979198874
-0.8789692295498728,2.3704764796332607
-0.7608947613353475,2.1217066108174634
-0.9826980772598007,2.2214046442718702
-0.8016364794982495,1.995731062814616
-0.8375955777990308,1.9166138363193759
-0.897930143104294,1.9055371248236255
-0.8075478217608617,2.2314565969470594
-0.9945496548215548,2.0256512133881426
-0.9939180365136172,1.8717260518853553
-0.8847567811466914,2.1468034758238335
-0.942166205149042,2.0162638503761396
-0.9008758218808751,2.053934755567405
-0.8493636679658213,2.012161876553817
-0.8943855419526693,2.1941787441706944
-0.7912150434445362,2.2051752974807743
-0.9242216268720482,1.8550709275188981
-0.9359667556661534,2.187658305721161
-0.9624632938759632,2.211662060961925
-0.9038153699074185,2.331725547365642
-0.9118866576217135,2.070501164261425
-0.8855652782537504,2.086334003291719
-0.9645766347094222,2.1325378449718273
-0.9279760762176665,2.300841940947829
-0.9114045395296408,2.1813115437089894
-0.9875569015969174,2.2522116090006654
-0.8340971424431529,2.0783075037563963
-0.9244377063432095,2.003035918422062
-0.8614423905942,2.0067558968756267
-0.9903691786587308,2.061563189124865
-0.972939310505707,2.20625005422347
-0.9767608090016617,1.9886806746357113
-0.9573612761224238,2.183815654292427
-0.9596253155501518,2.0593700138189046
-0.9243634558662206,2.0906369207113245
-0.8549992857934603,1.9974520381732315
-0.859389032593543,1.8300584315517685
-0.9780363439326483,1.9188230050123494
-0.8625752795462637,2.1471838728234185
-0.8437840486100527,2.215731628177374
-0.8447943101099639,2.08617928117203
-0.8748482432612437,1.9383209752157733
-0.8492384517891366,2.1107273745454185
-0.8858643356651199,1.9577658382437046
-0.9665594089614815,1.842543731745953
-0.9516916894075323,2.0818614198153194
-0.9508541737296289,2.2542172235700773
-0.9605648150213781,1.7264972131343657
-0.9930910470433466,1.8362020553194476
-0.9243227827336771,2.057257239917683
-0.9334843989468176,2.023903896951656
-0.8706295458827477,1.9353073455027368
-0.9108159776264244,1.9690890466163211
-0.9744846999321695,1.9936194398055982
-0.8536770948251247,2.1906299078504317
-0.8362725825327294,2.232162095966898
-0.8358158972586833,2.28453160118027
-0.7955610845165064,1.8760383546879589
-0.9598876595465369,1.9706208692261051
-0.7801977360897719,1.8955262084690567
-0.9803661641025879,1.962820299679403
-0.9012806893307187,2.224457924537533
-0.7725170782103536,2.0391097194833465
-0.9914887503746519,1.756171464298095
-0.8783874733971002,2.2394439022331025
-0.9135828499736048,2.0050639316053185
-0.8703881508607088,2.1549427939447376
-0.9838742346618781,2.309906467982524
-0.8091018533246538,2.0637732910407363
-0.8169455362844202,2.2248684320826526
-0.9778612592436475,1.8816524607668508
-0.879741427049159,2.281091417231794
-0.7130315401128573,2.220189094007567
-0.8283000411387227,2.223871756555879
-0.8145335278338037,2.0652765880281416
-0.8875057972431131,2.138431420607774
-0.9885787993937147,1.8991470632503062
-0.9026253709742795,2.0743171792484203
-0.9669336665717135,2.336370076272423
-0.9763217829584735,2.006849904243633
-0.8759529325820105,2.0667639463104184
-0.9449085446311767,1.852978486961339
-0.9302459213042521,2.129206089631632
-0.9879547379611574,1.9302927262414382
-0.9043962133626028,2.0948423570518697
-0.9761831748959557,1.9242807810274616
-0.9129122869088366,2.443121263393888
-0.8012177130944109,2.5048525570627636
-0.8926114084829375,2.3345748322918434
-0.9799916622075309,2.1085475742182944
-0.9793517757850255,1.9548148948431028
-0.7867935360436628,2.200961812706922
-0.8987788065293079,2.195446288870523
-0.9321806845643957,2.027108649834369
-0.9313243103299673,1.7584639584128705
-0.8902739066402923,2.1175575450156954
-0.936101284474622,2.122062291498738
-0.9875559141427598,1.8953965107193949
-0.9840664889995564,1.9622973240997226
-0.9520936959106764,1.8451376473171481
-0.9748247651739791,2.2268496609519444
-0.9668979908202275,2.156933110728755
-0.9782828326841587,2.1420816313099644
-0.976874111169524,2.1537759862945514
-0.9299038764753756,1.8385286016683278
-0.8990324411906517,2.197053498872641
-0.867094690709693,2.269683182237903
-0.998178724817082,1.9650836322218623
-0.8804716935298353,2.3956726561742
-0.9649241134492017,2.274323977654265
-0.9427870725181631,2.214593448357493
-0.9439047050359912,2.0804136546197682
-0.9376176405284221,2.069230374035933
-0.9888288182337809,2.261358358175582
-0.9587175048001472,2.1743273660663895
-0.9531391041868251,2.1563560053859763
-0.9727392415573893,2.3491931924054623
-0.9323667656252785,1.7399251986718423
-0.9847778673983412,2.054111649347843
-0.9444303954420985,2.3337998000029563
-0.9338492041401172,1.6493243670008535
-0.8713884202883188,1.9398756670032082
-0.8996557380721351,2.0637678976992717
-0.8266795534263279,2.3505875992366287
-0.9046976345728341,2.105907006081533
-0.968081713665249,2.1411275879929357
-0.8331561607325322,2.060083848675002
-0.8954389065286308,2.095329077779545
-0.7944946274382159,1.9105842142784233
-0.7657078150938468,2.2142364845499296
-0.9287675073242065,2.2092716266112875
-0.9754294699404888,2.2032406638943027
-0.8090492717835639,2.3065158739975464
-0.8466540039534298,2.1895244701583425
-0.9696132893167538,2.176244609217661
-0.7777536784324456,2.2710258421945015
-0.9462747393832218,2.2834248018640753
-0.7613825025746571,2.1158825484055237
-0.8825848214398707,2.005610912469659
-0.99095143628875,2.152605898317011
-0.8763215101416832,2.0849004126317765
-0.7354881773797688,2.1756619986391907
-0.8605486441178355,2.1217021432543954
-0.7746846800166094,2.267112646353739
-0.9727143666872816,2.044570028900346
-0.9290463636558678,2.018477240079375
-0.754004342158337,2.122009902841302
-0.9911307667917235,1.9318864231764281
-0.9604165336467985,2.068669437254277
-0.9621923994805665,2.022616023024334
-0.9715131418472853,1.9582451272212194
-0.9330374416236614,2.182877147045913
-0.8529936917489955,2.2277395659583474
-0.8424362229028669,2.083074414358646
-0.9597457077252892,2.04722910939912
-0.8918619573426771,2.3435046931410186
-0.9776405448150179,2.1408819929184513
-0.8788946509838992,2.172227873271202
-0.9660692929271624,1.7158526787068074
-0.949217468180209,2.209313814436463
-0.9644027064677206,2.1183950007966237
-0.9550226805988823,1.7007575418685712
-0.6427819530892196,2.21431331013571
-0.9427743448959287,1.9541026917238853
-0.9924423650002497,2.185369046322236
-0.9861748682152817,2.05233217096857
-0.7734671719750048,2.237432088324963
-0.9674893148363277,2.167993431404827
-0.9547762580129877,2.3330830031298273
-0.8801486832821861,1.9993660082176532
-0.794723989804176,2.1045245159139823
-0.9073058015560677,2.148786748852108
-0.713504480056039,2.606582115130558
-0.8976712558382617,2.108527227021023
-0.9438878048305108,1.9179741852745837
-0.9638192553729696,2.0254119393525776
-0.9509348865270155,2.324626794384082
-0.9921258663489207,1.8585771770320136
-0.9922239798138262,2.172653229414951
-0.8218281490762148,2.474000960328938
-0.6730782330875099,2.2529851802553202
-0.8659448881753294,2.154725683823609
-0.9692577692836357,2.0705870000886244
-0.8394241825906352,2.2844597443375014
-0.8793271170028671,1.8316124296621807
-0.9193724521059334,2.153556634201759
-0.9129171651807186,2.2577244724041177
-0.9365235724809111,2.0332560321851205
-0.7926513669813413,2.0674791399309354
-0.9474092116469434,2.0366250043262064
-0.8941998971997326,2.173780003012376
-0.9968696640729839,2.040651800754722
-0.9968696640729839,2.040651800754722
-0.9179096435654504,2.0513646466691915
-0.8953159231618516,2.27382584585119
-0.9925465218476122,2.05563362565307
-0.9240678985715224,2.3158430753664843
-0.9010584253079459,2.3163761451421103
-0.9669998616226012,1.9337534943314
-0.9104964759935562,2.089204323708656
-0.9538568810711678,2.0967695282896295
-0.9737032980103373,2.168401256274768
-0.8757585138865871,2.0206635146955048
-0.8876927852483643,1.872529263051709
-0.8710452707702844,2.382311736582546
-0.8200792435583101,1.9740405942065564
-0.9858523129453688,1.850088340631037
-0.9948542921423503,2.1665422354569417
-0.9216175594059374,1.8097088904268872
-0.9394181364508488,2.0266985318840516
-0.8821694634721733,1.803920761277127
-0.8529731655980868,2.271806169932215
-0.9611010604679775,2.083419856408797
-0.9758633686512261,1.749098330945136
-0.953697083614799,2.4085456515657904
-0.8986250797213836,1.870731071102238
