rho,H,eta
-0.7254180320768364,0.29476971786724054,2.0074157575170988
-0.8333715113834637,0.2890343372062538,1.6536184290037617
-0.7344996626615027,0.20014751377611192,1.810945095251773
-0.9266046354134119,0.43070891819101575,1.957287791934456
-0.7695987334024296,0.3366683678590192,1.7609897555059715
-0.667610051315919,0.18685819310367072,1.7509240389373883
-0.7966481592277295,0.09658910979369043,2.0120809452066717
-0.7861985299163522,0.15013114330906632,1.9325676538476917
-0.9690357189977936,0.2554250076269448,1.3978253971499446
-0.7890658093614806,0.1173133216038264,1.6549759384141887
-0.7868470935730628,0.12883763130526318,1.6718859822585788
-0.7164739187283199,0.23867487803543952,1.8687905107170795
-0.6987594677738816,0.18727326599908672,1.847284983564617
-0.9578120694787713,0.31272824240461,1.6479053254180311
-0.9075695249463713,0.08904111725383977,1.5700345807976803
-0.9011954543328364,0.07788932853899953,1.7562251743862334
-0.7436857850963268,0.336881634652393,2.192091968706079
-0.6667484073041623,0.2658029443265936,1.9385686309712327
-0.7183558569331445,0.39469723725571065,1.9849794490655266
-0.9612622225356657,0.1396080869413123,1.404736069323834
-0.7310325654652388,0.1722912831831255,1.9236413703094744
-0.9266133074831753,0.4234633348522364,1.8050227202236417
-0.8742376171293851,0.4049032516439767,1.7448375854009144
-0.873527882987467,0.2518529279343029,1.7120028193628725
-0.8421317490169773,0.20928198402291912,1.5989213902517825
-0.9535587939182746,0.16869417592835365,1.4896809893213405
-0.5973023394541318,0.22290114063814015,1.9408277459029666
-0.7771528746759808,0.08975509581642521,1.9464355337208965
-0.932333797869921,0.2932327303028284,1.592399008548851
-0.8944624411728156,0.27292133448013833,1.6969335467404145
-0.9937702287650825,0.4306153080776177,1.9667434603999792
-0.9937702287650825,0.4306153080776177,1.9667434603999792
-0.9937702287650825,0.4306153080776177,1.9667434603999792
-0.9937702287650825,0.4306153080776177,1.9667434603999792
-0.9937702287650825,0.4306153080776177,1.9667434603999792
-0.9937702287650825,0.4306153080776177,1.9667434603999792
-0.7815534031618654,0.11857449288765144,1.850882922884044
-0.7965172373205809,0.17858699609338652,1.7662867900398467
-0.8599326520120886,0.1511691867893029,1.664967850042356
-0.9425968702934194,0.23427483829391615,1.6620259037502556
-0.8076622769896034,0.2977869981456334,1.7209091448083338
-0.7288450910285755,0.4114935111460676,2.407286081666466
-0.8604483356169873,0.08938805110024269,1.8224895599985338
-0.8622613239078215,0.07462035868737696,1.9787848342867658
-0.9000761128893641,0.1865693400909957,1.6160408410507625
-0.9374069340315833,0.3943732017147524,1.8835092568733849
-0.8696395102365234,0.33867665258692325,1.8141139211747173
-0.8120365726829587,0.06052389111869656,2.119325446110243
-0.5615269702849863,0.3098339960449387,1.975665728661658
-0.883854283390955,0.21250157188821647,1.539863721321133
-0.867062602876959,0.0681600142616009,2.057432934474792
-0.7473130438785569,0.26561744474073623,1.8616968592341263
-0.7238370957878799,0.22848160272041426,1.6953914298848323
-0.7685733301026267,0.2873322967925044,1.9149361103633162
-0.9778628257737887,0.21154651794690085,1.498020678743907
-0.9498959634233215,0.3524082705727231,1.7093910632728877
-0.9843898132760364,0.16795232333222687,1.4765885926129116
-0.8175652108245368,0.4422910486517069,2.1300744336187365
-0.7559513112599883,0.2304462463987956,1.7376032292818862
-0.9059483435200711,0.25149964530390445,1.5874852833284916
-0.8120421757038767,0.0805834671856343,2.0608936681112757
-0.9379694851594498,0.2850606207575915,1.60271143477139
-0.9722283071348957,0.18515157628727447,1.4644899272569594
-0.9464022085784521,0.40624262828429947,1.9874963943915525
-0.7925468936977984,0.11381863558614208,1.940301537099098
-0.7684041238394372,0.10458825250955774,1.810769174152132
-0.963837932538285,0.1026074650558536,1.7426074748473035
-0.9902189727423251,0.21521655204851556,1.5674218762544376
-0.9664272760107724,0.15895594657598514,1.6314775679698863
-0.9399590389035709,0.044405683927375914,2.3041151152089507
-0.7127609834710612,0.33230841545014456,2.202939440269816
-0.9399590389035709,0.044405683927375914,2.3041151152089507
-0.9399590389035709,0.044405683927375914,2.3041151152089507
-0.8186595379474345,0.12468499790940146,1.722453619344487
-0.8883508926878191,0.2666657066647072,1.6642327840053024
-0.9669481635757644,0.2870665129956059,1.7075637445688385
-0.6741964268215876,0.3425060381779061,1.8171662072665555
-0.8370805445976679,0.15936784021793382,1.682826712720834
-0.8174518301139799,0.4305829152949646,1.8749758947244684
-0.925130402603546,0.26912657217594765,1.6852543530035575
-0.914991342811267,0.1275601520472439,1.689151277381537
-0.7822483584271871,0.24592038305585529,1.8140745581503754
-0.9480012413164992,0.25655054556012613,1.631157253160176
-0.842349725449859,0.12741513313877598,1.5538802372346991
-0.7817628784780849,0.19817822656311107,1.8069690787484465
-0.7952367142297675,0.10221856983893092,1.8292854145805062
-0.8532726303677832,0.15791068429759017,1.880622570364882
-0.6353919028919398,0.26493259244476314,2.0083615015820127
-0.9878173519224142,0.2235406992336066,1.3579231934073392
-0.9482375477277926,0.07883000800062506,1.5326611714389486
-0.5956275141207266,0.09301340558839666,1.947470513649143
-0.8078574692159056,0.1575739490888466,1.6416397352240208
-0.9365923868646557,0.10719726674086207,1.528821210040482
-0.7731327135183949,0.24202516645100564,1.838835857622772
-0.7599838572731857,0.1190163310266561,1.7725928802031923
-0.78111786918821,0.16387131823892173,1.5818773276997047
-0.8597864081308562,0.2329932331773137,1.456620476826528
-0.830085473333177,0.3540090917962877,1.992816520213091
-0.9426215642918309,0.35306835419234156,1.784882374484807
-0.8782918918893186,0.40588836048878096,1.8149544007872727
-0.7377988540057663,0.14374640848519088,1.9153866755416207
-0.6901188011608655,0.3389693903600201,2.2391006128241377
-0.9033253644383946,0.12736436321775316,1.8833140051357962
-0.9016190823133047,0.4408415219801827,2.0244980080117014
-0.9234510402747772,0.1415018924747277,1.6693252638327205
-0.7445298322966079,0.15310475144794927,1.9502316432954707
-0.9140973897400079,0.06468925527148273,2.102607491592692
-0.9814128833366472,0.14798785878285492,1.3972944091790014
-0.6732897990127347,0.15963810308812476,1.9819316037874741
-0.7346776099135649,0.39500682233250123,2.074401198578537
-0.7596093174492909,0.19721600778700124,1.8926201706937884
-0.8476530576723812,0.3834520333905131,1.836122620676003
-0.9169652878986713,0.4374914664735217,2.0053082735965586
-0.7785281984189201,0.06319094618762011,1.9261671826274895
-0.7974738539424455,0.10066726739077782,1.8916250979734808
-0.8637164970444451,0.07346818574086915,2.0791428086940207
-0.9774495930363629,0.1276036412771486,1.690071125292028
-0.9038592440296472,0.10310827424548617,1.8404278409560095
-0.5715272270724601,0.32261163854619673,2.0058603832745883
-0.7766429962934472,0.14581137255918658,1.6932483417791955
-0.7755977685549065,0.19637344134671542,1.683039491880095
-0.941954147763589,0.0552319658190908,1.9586701108146531
-0.9400673563070142,0.06680487940540336,1.9685675187127303
-0.7455778787734921,0.18221064892524813,1.6809510475282459
-0.7915764727167552,0.27043110485405014,1.7595150236354775
-0.5530835087117819,0.3251017325306963,2.171634795438464
-0.9698141631642132,0.22121628212195088,1.7202020748491917
-0.9284277863495546,0.1329756766869837,1.5928884619501058
-0.778125995016951,0.07430125617037471,2.2548940153702612
-0.9315443221087577,0.10294245707945125,1.9143250682183208
-0.9327122020704286,0.30382880430002734,1.622061315774637
-0.7654517374372708,0.12179793696545557,1.7319284513217343
-0.8275535443270531,0.17169896429916276,1.6508859301801702
-0.9325081381317506,0.07379142202663862,2.0058978327115886
-0.9683970742479124,0.15361492820896433,1.4840491858593237
-0.6379535191666295,0.08526795111322341,2.121451981049936
-0.7437839254915892,0.32920564187903906,1.8955500564897154
-0.8011960305219769,0.17867261920744604,1.7164218116580416
-0.7734882215266797,0.16750317991847088,1.8809032470700338
-0.8756598567857643,0.2617738137298159,1.7727254452576013
-0.950384712182142,0.173935554526558,1.703492257032053
-0.5952063548436012,0.361221519680855,2.2310220633831714
-0.9536325051382384,0.11095721208363338,1.634632995079883
-0.6717309395630514,0.42153344496449513,2.1528064553669637
-0.7379038424560049,0.303093286821445,1.952645031484964
-0.9021421100512647,0.18724620042371307,1.6683661210993441
-0.9369947222877769,0.32322815673573635,1.7002114117370952
-0.6986565697421753,0.15854204676093078,1.6886484571682545
-0.8442773879495526,0.3673971671368117,2.0276773503244603
-0.6853983577677357,0.15530573929315356,1.872283135303449
-0.9375862014918626,0.16553677218714252,1.7005489236151679
-0.8016687490236515,0.11762573253737045,1.6895415747213494
-0.9204150745649308,0.2804308853899828,1.6078450448099564
-0.8453399220768348,0.3229187643314087,1.7495055486731776
-0.7740661264210744,0.22252558334891814,1.8718404525307435
-0.9456705503848986,0.1599684682096422,1.4502031569795353
-0.944444448544089,0.42644550049595137,2.0443687465541562
-0.9051561929580102,0.19559134554624272,1.5231782070314848
-0.8848666543105291,0.2514116699170811,1.7186897383016162
-0.8609405973731482,0.2796444076871594,1.9072988980403056
-0.8232386744530614,0.2738474109641471,1.8719519935509268
-0.897705335711127,0.17041152670525167,1.6027388745322924
-0.6125721034173294,0.2442240973357001,1.9760698991550392
-0.733808900928912,0.27374145760149765,1.9410116690763513
-0.8562459510370874,0.42223328186284376,2.0672228106079813
-0.8755710170371839,0.15890657247047793,1.7003825110684123
-0.7826577593005165,0.12447992448015337,1.9851668129345235
-0.9683033019311703,0.36277032773903056,1.6776704346366054
-0.7707785985281096,0.13328432694627146,1.724839230849213
-0.9343605421874452,0.11873690225720682,1.619736321411936
-0.6666254961385246,0.1752627743150279,1.8572980911867873
-0.7763651886493882,0.29135152980874524,1.8367746149146185
-0.9815585601448281,0.07855762116930551,1.9800315873557222
-0.6566641624080697,0.3283578336143185,2.0747436041413865
-0.8365345457949471,0.4053240382603846,1.9004366751069948
-0.9481467916332676,0.10098441256255297,1.8235073769575272
-0.8817804243262163,0.09480825284435528,1.8196045054739607
-0.9015822850131521,0.2911039229728945,1.4709329512345322
-0.9248017712371513,0.4199545324221644,2.0904990403299823
-0.9385659426778531,0.12877800062886946,1.6615708735222021
-0.9503829403114556,0.11018576378492223,1.6312450919805006
-0.8089087936838503,0.08160322422244445,1.6777637688794393
-0.9616145378231765,0.1031474724151836,1.8614818998445781
-0.7271453041488999,0.23935282837314534,1.4511284101562179
-0.8376025820003652,0.1356407098768055,1.6397366537337708
-0.8275128069417584,0.16628896640921487,1.6122839445677433
-0.7628181116290349,0.1579831882489368,1.6640447440352975
-0.7112427727866824,0.412079175449815,2.22143845898969
-0.7422795389963891,0.10541753164807635,2.0185989876008823
-0.7454240308329426,0.13404789070657114,1.956576230722091
-0.7062078551391137,0.07217014609235911,2.1288695190075946
-0.7024549584192318,0.14580262510687036,1.8792017711112226
-0.912613360590599,0.418778539268993,1.8182312420744826
-0.9048495382347735,0.28256134634200886,1.8051885409506063
-0.8798840311486577,0.10654338219740103,1.7773255926514975
-0.9173206858313266,0.06664275044983851,1.9249845236198884
-0.9465113079373842,0.21085050720759277,1.53221098307932
-0.8229434676938057,0.19133717405843131,1.9077428864582082
-0.908203574711865,0.13021001964025236,1.4807567746307413
-0.7144679717743337,0.20297557203875588,1.9727305481456991
-0.8780305739454788,0.4294829178767189,2.140686186534592
-0.9376381140797715,0.05567022195988192,2.0856481954377775
-0.9005962400927086,0.23151924589857395,1.598427553707547
-0.7680916365449316,0.2173524828057805,1.8203630154047663
-0.839789419012885,0.1672288556460428,1.562828914441584
-0.7583156005814613,0.045684075991908026,2.501085124219206
-0.8376610339891317,0.14127196496462527,1.8996462236110954
-0.9556266430667757,0.4414660156038595,2.0752542991283884
-0.9233824736353738,0.0701981635655795,1.9572460631505852
-0.8432069033606996,0.1538942092617271,1.5707262379386326
-0.9853415975371039,0.11077189076478443,1.4935398197753915
-0.7450851491950605,0.4390689607138805,2.2777700567388113
-0.9914201477683116,0.35237854441251054,1.6924626487840813
-0.9822301268476481,0.20634457987347335,1.6563005980061747
-0.9370611399549422,0.41971905439307267,1.9694796904694798
-0.7401477660343605,0.3293553134186567,2.1044442268970283
-0.939432164834425,0.041762553720672016,2.4569958205184426
-0.9396052291492332,0.06582774082188492,2.010905600715485
-0.7672686904408522,0.05081875940591204,2.2757489587376996
-0.8145255724807501,0.256508994061038,1.8981348871269728
-0.9166922575258428,0.17862050001732346,1.3594136201257716
-0.9264066999381683,0.41199850771734287,1.7742344819622833
-0.9768485426697917,0.28454868215942614,1.5447786771721717
-0.9393711465833677,0.1390154369907388,1.7911973743585832
-0.8696311670730791,0.07202464785091804,1.8579476938171413
-0.8498703555972702,0.3406682485049221,1.8318304665100036
-0.8502950490548329,0.06040170297022611,1.9485093347869147
-0.6943877456130744,0.20871957679152855,1.8366450814538915
-0.9274985779037977,0.1407511542563949,1.624557750481775
-0.913485995641202,0.06811358356321612,1.9379349529177319
-0.8192823205261606,0.1260864267229185,1.6306985390525248
-0.8650048034707947,0.1949023444910051,1.582324535631131
-0.8729582252812249,0.4085470327270104,1.903332360603578
-0.884935057779067,0.22112534667902645,1.6297080086231743
-0.8935289010818066,0.34332589461229257,1.593738257979823
-0.8005164503501309,0.2906420828749648,1.8312518957710762
-0.8846686596668882,0.28170864910259497,1.6367178582873887
-0.8333697675454347,0.3951987828646372,2.122285268951656
-0.8678105324443576,0.18014300762424806,1.7148453879021133
-0.8080848770343202,0.3752355891200168,2.231107064596762
-0.8312464118391623,0.32594813923056654,1.618005180315135
-0.749888204649,0.16260611533118965,1.7504215262181806
-0.9350715386277454,0.1750275712690879,1.6864719737895606
-0.615814466834765,0.19797809605602132,1.9656524288183743
-0.7625737233491027,0.09443073737505756,1.7749752252823459
-0.8940274052411005,0.11490672080571679,1.578298386648637
-0.7649843452196617,0.3058589779484549,1.8826692722446652
-0.803148584892454,0.14446719122337767,1.7069699531530118
-0.7166003747811026,0.16717061237043213,1.7796828084358614
-0.8026431037667592,0.06085886858159667,2.3904115412439895
-0.818803513324191,0.27517581115682904,1.9093479279942838
-0.8644190306771398,0.17532618497726166,1.8256792060190254
-0.9193108802545495,0.08437407944149246,1.7085460811320388
-0.8334185248310927,0.16620920317867052,1.7826233473965905
-0.92274841752279,0.13993974990946043,1.6117807355649565
-0.8230542930571761,0.27392274002821515,1.7092829480614244
-0.8006079190818441,0.12533129253365605,1.6987773552805474
-0.9124762669335977,0.4204641462720424,2.01194914429657
-0.9598567009599422,0.3332532436525637,1.4810779001796148
-0.783534408589248,0.13123362209671463,1.8542185107112008
-0.8460698143238448,0.3002146533669553,1.824359495864678
-0.8755401240318229,0.30503546081572264,1.5371347810684954
-0.9791120565653537,0.06985719278758502,1.7628779923256963
-0.8574730399677609,0.0858808092732414,1.7344141028220694
-0.6748993289605313,0.28539205359744385,2.1864035873261884
-0.7549618982656288,0.14201316398684116,1.792328510766218
-0.7573743770271731,0.26233463554749215,1.9953239725892034
-0.8876600241647028,0.18040677018903772,1.5631889330535294
-0.9048037372702147,0.35793612905536804,1.95963387587149
-0.9708231695811536,0.09909178200767305,1.4218630123463265
-0.7472511753852481,0.3509916677174735,2.007810429585967
-0.9762245082115001,0.36251425841057516,1.8118022148370951
-0.6774145004432378,0.1252601268178624,1.9989660526937882
-0.8659641018628353,0.10189471643954584,1.7990718122620832
-0.7291351060177476,0.15380266916090396,1.7988690244768983
-0.7687141587298884,0.14481286167426835,1.6126823782685333
-0.9377203248643311,0.42051990969952285,1.9242603860882368
-0.8342520140883245,0.2725856573162209,1.746618501476671
-0.7751582997473878,0.3820172715606833,2.145779707367495
-0.8178626494051403,0.10800571623112243,1.9586831317270363
-0.8856250952784366,0.3260456558518905,1.7629801325815893
-0.6543627644164667,0.1969294024740168,1.850181028741258
-0.7928802635543291,0.043070174822591865,2.5036978705644377
-0.7850551481548279,0.16967527467832816,1.9496669578569392
-0.9751844860521546,0.11986735085520978,1.8797246652643735
-0.9576006136920502,0.2631175012516555,1.5997104789334997
-0.8232755055182999,0.29929674976456255,1.8320159499922049
-0.9160611675013075,0.17283672337140815,1.6414596216039585
-0.7117882110664695,0.334716198269397,2.0021180090615283
-0.9066981452097224,0.3408289073174649,1.9544252849232417
-0.6511860811930522,0.2736186602629864,2.0559775872008097
-0.6910533492006146,0.16545752206611847,1.787574802518654
-0.9256767225726148,0.12324295339103875,1.6545010798381734
-0.6280580024484645,0.22346505109320453,1.946466727981342
-0.6904663818153365,0.2704348134651848,1.8290713174021618
-0.7734180472371694,0.21861484633483558,1.7140765792586492
-0.8289258553772766,0.22794222190033483,1.8509896941704873
-0.9456404909020132,0.14366946065078978,1.468451468501866
-0.6369174604184046,0.3053224555045573,2.0503336005614856
-0.8947011161044299,0.3681032404155768,1.7987368516185467
-0.677643346513892,0.30397642156880145,2.0037787450114166
-0.9764530124730685,0.075344841285348,1.9635490130937747
-0.781896807474742,0.3268094602343639,1.9684735440047525
-0.6595045044126243,0.09823744025079077,1.9986446628239207
-0.7955152650982578,0.12339536993975751,1.6077902257534948
-0.8774088102651837,0.44411497529441746,2.2130462162760844
-0.8068052427704674,0.12662536426727888,1.819607370845554
-0.8848040982952337,0.27101489186194416,1.842651916527624
-0.7364054823509454,0.1873524729505149,1.765425117917892
-0.6973722224173419,0.3347556975706354,2.072289581188301
-0.7082080014353043,0.09064107463499275,2.054193465423237
-0.8498084257649207,0.4121740513473381,2.101825073658644
-0.7478937998194818,0.23487404319134514,1.8612024656733315
-0.9883506802915648,0.36989282108332655,1.8669874930011532
-0.8544744106443861,0.19769086541907063,1.4262389158561675
-0.9485662018914508,0.33048275189758547,1.8751976624328854
-0.9016839065037064,0.0557198905135782,1.8709116404414623
-0.849747869128533,0.07749403209696258,2.0997280605807576
-0.9364561482499318,0.14071361346368527,1.5043304436820941
-0.8866653222436556,0.07443380106218164,1.9075367940785408
-0.9494229224328623,0.2971812519715535,1.8404507113146835
-0.9678788535770988,0.1863426878775239,1.5930245670779362
-0.7822471664690797,0.21215195886237553,1.7499730070607942
-0.9941572792852478,0.09932884952080027,1.672584612062754
-0.8003393017578619,0.103407266600831,1.8426043426863212
-0.5716883059419456,0.32075786023340286,2.087417507346755
-0.9896979864432293,0.3328052164265502,1.741705215793258
-0.8899198584312037,0.21558294498028227,1.7253967619524353
-0.809202530612048,0.29773014267422976,1.8680786450961766
-0.7046909531494504,0.25286234576021227,1.914474571633627
-0.7358508853043454,0.1964951021147571,1.732862104860937
-0.8345053914501375,0.25045634291117425,2.001677242904757
-0.7543096391650524,0.17624644575064533,1.909012272430988
-0.9115108650024591,0.20099395970904602,1.6937619399671944
-0.7162081604123302,0.1570660432747324,1.7071617823435747
-0.9296239188575126,0.12351594208778792,1.7719315337659494
-0.9534806349753125,0.045276287071747794,2.565783391528018
-0.8079398048021496,0.10398924233460231,1.785010245148415
-0.8326184057767003,0.24700756542364996,1.6203551525643556
-0.9346555298848226,0.3359292172493462,1.6598762674069132
-0.8627286863923502,0.21946889811456094,1.6861123562392781
-0.7745981570773244,0.13346707161936494,1.7599765686102011
-0.7960168508076071,0.10140918503027552,1.7899211657514997
-0.7485724201378356,0.38899091273216335,1.992721706153953
-0.9773593360610693,0.1115303335430059,1.3609117991804562
-0.8463827311562403,0.16437494825043078,1.5925715946836985
-0.8975811059670219,0.29027889461479495,1.5433754632295331
-0.667164234945754,0.17241250645157358,1.943418864842101
-0.9582814459321757,0.07121438706879457,1.9366520420017697
-0.7314406296489637,0.22498246484025686,1.7485697518689198
-0.9900583864977293,0.22856599368088967,1.5194671343325432
-0.7390933154712179,0.1384789861767679,2.0676825039909104
-0.881478043640602,0.12578966816767967,1.8807821018055342
-0.9211272734281466,0.10589434860866193,1.7705383162979937
-0.8460984240112658,0.3141691280507488,1.816194986657153
-0.9566090727480873,0.04787678872109562,2.2382093817276387
-0.9566090727480873,0.04787678872109562,2.2382093817276387
-0.9566090727480873,0.04787678872109562,2.2382093817276387
-0.9566090727480873,0.04787678872109562,2.2382093817276387
-0.9566090727480873,0.04787678872109562,2.2382093817276387
-0.6630500739181412,0.18629053598938908,1.7329318741195532
-0.9566090727480873,0.04787678872109562,2.2382093817276387
-0.9566090727480873,0.04787678872109562,2.2382093817276387
-0.9234565605004513,0.1860299878673713,1.3249269192624469
-0.9566090727480873,0.04787678872109562,2.2382093817276387
-0.953912711863302,0.3224021990471405,1.721443067695141
-0.9566090727480873,0.04787678872109562,2.2382093817276387
-0.870699381237436,0.3516728193289541,1.8154817193944712
-0.8841809192228631,0.33356143529542354,1.6701830135356834
-0.9746468508242236,0.3702723088037742,1.6335009138384815
-0.8723014654927537,0.19854529995548484,1.6949596280443058
-0.8852702126992363,0.23024712966517294,1.654319610983777
-0.6113555017392744,0.2544527873674871,1.9969936435125084
-0.8773740476749258,0.15180356114205484,1.7398353357828134
-0.9651437204961515,0.4163376349246418,1.7848514765087462
-0.804733010012934,0.07058481155710344,2.1588098159773614
-0.9763869067880798,0.14488633535671552,1.48887509238543
-0.9748276008737827,0.09862555508544028,1.8271564211059625
-0.8517275369727288,0.3629753364082526,1.7861505821516752
-0.8266176357158771,0.20388613190222257,1.6996517208406783
-0.5931160711878368,0.08824738574256576,2.320073273571011
-0.8143666180372182,0.0984056343411045,1.8503130588189258
-0.9526446361049301,0.06913680241475349,1.860043252233074
-0.9122590000296265,0.3492720767890208,1.8259329953305705
-0.7459515008538992,0.12408121534120699,1.8829060695067028
-0.8851373576837291,0.06117510348496408,1.778458296589826
-0.6683782410262713,0.16384478799597102,1.994954623146724
-0.9514954674423627,0.11776876787720814,1.6818758180372548
-0.946541923533359,0.3315537868796319,1.6563242016760262
-0.910220955633223,0.3792411676113851,1.8735922631675421
-0.8689922219233015,0.2540300778326156,1.7346252247396952
-0.9142911879845075,0.3114799012937353,1.7241727120252026
-0.6639391056144615,0.1902226913665515,1.8773957638611136
-0.7599514658829528,0.20239315484575363,1.644735806750087
-0.764239494873066,0.08155755607399133,2.054342581660614
-0.8593870816735443,0.2969204125552509,1.8242582561123548
-0.8903537655661294,0.06616725049644012,2.142751653066776
-0.8998982604711548,0.4446832633273397,1.9091264482947654
-0.7870151952579106,0.3011851570598386,1.8300799138300217
-0.8085442408141172,0.3561443847329978,1.9557739338620095
-0.9836762931752152,0.1590198374502591,1.497366245040061
-0.8374886908269278,0.18101844883710447,1.5395212184836204
-0.9611590855751041,0.16198675380965497,1.7744572705655215
-0.7743121825863113,0.17879093946869343,1.6165850590239979
-0.6069736381314063,0.18509271206174072,1.7410572571550686
-0.9871382042292414,0.25252009978783463,1.642683748513963
-0.8152219914053485,0.24019477831427338,1.769774069997095
-0.963083310712999,0.05450553585760056,2.0410186684753233
-0.9544531458126622,0.06718114121960939,2.052130335884581
-0.8955709129614577,0.20981417748813833,1.5338185968893177
-0.8958773244903123,0.0844851871188952,1.7809771158791885
-0.8765316000293388,0.3882066060717704,1.935800391535323
-0.6989655247529979,0.20462285585078524,1.8894413725026404
-0.7825683856818086,0.3071398196751492,1.8736939860137294
-0.9210858300981299,0.11065215234889737,1.7360908114516067
-0.8339569853893019,0.40459460041110473,1.9452426508298835
-0.9680588544973242,0.17639224154666935,1.670998909978323
-0.8390158139718225,0.08613919432899102,1.727084800811314
-0.8841062510701589,0.30907318226812314,1.848781568100673
-0.917808000153808,0.285626620704357,1.6480359727794198
-0.9302295299629388,0.38291233880800757,1.6168695064928802
-0.7952160468425241,0.34876927135567654,1.9765177246447265
-0.9957589577078955,0.2512998802984774,1.604220780175058
-0.7793034114630958,0.20471420806047225,1.693490063944849
-0.9049302367994319,0.08380675210567466,1.8122487131590574
-0.938640505720874,0.16960934600166624,1.6292847070702547
-0.6365984500839332,0.1950025436676827,1.8535831640403777
-0.8039902927556817,0.11894459068361657,1.7723571599278578
-0.8338435003652228,0.43985581268349705,2.018410171503917
-0.9234215580377856,0.35922225965478694,1.7733374207928116
-0.9536701884516045,0.04589846683654208,1.9821063703078032
-0.946584301839596,0.17085927062846004,1.4335927409354687
-0.7879711321400433,0.2254380872998346,1.8742281872806685
-0.9561812939615668,0.4048460865717676,1.7824163402027033
-0.8295745871555068,0.2482251967899448,1.5468250591379236
-0.8472213731162381,0.2746855513129085,1.6559660412447694
-0.9709289358809111,0.3932202237308598,1.7813622360593322
-0.6964160779082548,0.20495472784593768,1.7358799132894522
-0.7608821678604801,0.16889913679635774,1.9486385912529596
-0.9132097830797387,0.1294817146541762,1.6303145571935809
-0.9795203836577533,0.10653242853804654,1.5693433214315144
-0.9320845252033623,0.35386778150675896,1.8267021506684606
-0.9310941970066202,0.13467810897394028,1.5620439526715726
-0.8528977179386746,0.26597708775748446,1.6614053563271673
-0.8326259971517367,0.08195356140334184,1.7187984245923207
-0.8456661713128693,0.05710508618085041,2.0269947869548672
-0.7981681548755694,0.14140849550921486,1.80427947291786
-0.891779465174284,0.09220101975597304,2.0356233105864243
-0.9547540448554247,0.325094352316672,1.675586962789806
-0.8499881275874344,0.2033083657751967,1.4531926174620968
-0.902804680005908,0.25609854023883627,1.7542772190605425
-0.7969862878181503,0.26657365433055663,1.884460744132093
-0.9748533341112982,0.3631206101373151,1.6858003619171764
-0.9314393331184576,0.09179003155839761,1.6777480179046302
-0.5948186301233394,0.18922082421218733,2.076622166492436
-0.9071412308555556,0.27284185048940746,1.6905211621386589
-0.8688761488159351,0.43157945243269785,2.2221537883967923
-0.6562256014969672,0.3834484263489982,2.315325233663997
-0.9854275725625652,0.07402928641285808,1.6560293436874145
-0.9914520620736075,0.24988990116643933,1.524271901980814
-0.8637278720745146,0.38247942825721715,1.926333729757081
-0.6206362768179533,0.1295021992746596,1.9679223933091194
-0.6723073345414851,0.2169875743327577,1.8825941696821882
-0.7198108172753107,0.2961071427199415,1.8821207994781282
-0.732234762269682,0.10708601575621532,1.6707268902802848
-0.7659661165061373,0.38705881674429315,1.9186676716859328
-0.908807306428976,0.3447488353260172,1.59123410016212
-0.8901115918824565,0.3533921135451217,1.9802863239480015
-0.8698823362811663,0.07289314401933421,2.005199650780634
-0.8698823362811663,0.07289314401933421,2.005199650780634
