Error
2.956783046848903
4.672022822765061
4.665698488777653
8.50586274457585
6.922176420656226
8.179135709430128
4.972550413120119
4.8798304956135965
6.334382339720339
4.1718932920018155
3.1956195331775223
3.957360905865653
4.776673486875398
4.7819216251768815
5.416358851459222
6.508501852718938
2.8745937413628004
2.114762461402644
2.7056887645291154
7.806226014031646
6.800244204717841
2.970961075104528
4.4985721213387295
3.6125468160950325
7.097603525042421
3.7012380827095055
4.76600732026464
4.043508736512193
3.141905593066178
7.296489165674148
7.540953695929274
7.146928361357767
2.78267818621265
6.089950634850786
2.6813417830792456
2.40453175206959
2.843359980307292
3.8644344364313716
3.0422152893780465
7.609016148696739
4.26470750260992
3.9062947790823555
7.266296155060055
3.684131874747793
7.568362139271215
3.3103969725415094
3.5205977294261324
3.8330800868949195
2.7724552622415257
9.403692323104512
4.286734140647736
2.7560868942376544
3.7131651773949654
4.153096298870808
5.128235705022222
7.620107187949335
2.7988037611340566
6.48860433678389
7.1356651961258555
6.060156464216641
5.183031100878771
7.224143271538974
5.719803374455635
3.928827092796233
6.742263158324578
5.8442883034688
11.014942794111688
12.510586077814919
12.118119829148174
12.522651932082438
12.295663066006004
11.66718412013841
2.0790700544392573
2.8876935339287995
4.815455651849699
8.90119893350264
4.411047978176685
3.5303965198327494
3.216648049877932
3.2261545468306276
6.330789705679483
8.301463224655679
5.7649877594633665
3.5939106826802174
6.63341915916666
6.164029690466561
4.941766890781302
3.6704032683609062
3.7193114371517253
3.7320950585631536
9.91214601935462
7.686662463026369
9.364650665956527
4.150164369166889
3.2970753668611312
7.058097517553915
4.1611168981214455
7.558777566347839
8.446064990114206
8.552237133735419
3.654928138674476
2.481995960532564
6.571771063804714
11.0659559892539
8.515603621025637
3.5478668301478153
2.877441178147354
3.694634106472012
3.470943161158852
3.415117361086848
6.594977322022445
9.575912175582015
5.222904643200287
3.516207228462153
4.997226895572195
7.534765224493311
6.4447023593651
3.0026249660973985
8.143790845667262
6.118605722698438
2.8445716242855865
3.169880065089168
6.427401138328653
3.4808756484034973
9.67862790076265
5.866142233843859
6.9535545043322795
3.3843490878931743
5.258654887840886
3.5811290143485546
3.176811814774279
4.883227346698559
6.357284783287865
4.730662547005086
8.840792114724348
5.519721947621092
3.039038216398933
3.12781792084433
7.26692330374682
5.973742174606816
7.189151550818012
3.9975564805980053
2.3986558827426334
7.806242537240407
3.0473248908865864
3.801204056901266
3.211894321966203
6.020584360939587
6.670950820827756
4.24367241918876
3.4267038178496976
2.407243403678852
8.099308180911475
5.88817088762188
7.206102038522892
2.874544497625773
2.913757044500327
2.753836840833839
2.14703821405265
3.2182877669012524
3.524158008787612
6.264596631295068
10.997595987214172
6.409939598520197
5.158959084560438
6.983872048252164
7.452854699746121
3.2660488639306546
4.812235190408757
2.544722524649431
7.584548446797237
6.151052427021348
3.7676103118295243
3.00743650083394
4.351846446922951
6.4634206467906585
9.271253039662986
5.676175179968401
7.133251930568123
5.250273175678478
3.950985012605239
7.687505145719388
7.412579132826112
4.10768022111538
5.847150137805926
3.1418202373790636
8.016718395525197
3.3897373659057184
7.077265771945552
4.3950251274735
3.862527055269134
6.864185613701326
8.05378291389801
6.040107074742839
6.322661077247786
6.476465622647239
3.927208386491015
6.050882251340661
4.295594751538599
2.6160088105274553
4.904908513158761
5.394642637884956
3.2895392665583176
8.522839388812727
2.627541813999917
5.442944846167905
4.2364068756075
3.2841825830329614
4.639908887050383
4.301088287774469
4.708046180842754
5.697992067000165
3.509113208208429
6.803955124793736
7.302611436128849
6.5136996616617715
4.552234609647956
4.0309270732548335
5.84684481475157
8.00453916885662
3.910033290023774
3.1780713193733887
3.303228327648032
4.104133119627295
2.699316007291806
2.2243971158316707
5.09540050159401
2.9487916051370444
6.467656825310307
7.4640426899271946
3.660676577942918
2.3596636055040183
7.18891816970797
5.2123342350719915
6.347375050729076
3.664042457251979
5.206879784407633
3.541233312290796
6.600674985541854
3.0998573996623002
4.794801643717475
8.217926116019527
5.640983660984798
10.707008744456562
2.7375091387859083
4.687052625063572
6.814641326678481
4.05241138688428
10.349412757314163
11.59958588448672
7.299789212836807
3.71012142507249
4.543386292783387
3.191109937324335
5.758830116411153
3.592389576711975
6.320618023262137
5.496124132668795
7.916587965431712
7.248202093854612
3.7058914053205383
5.488688768263544
3.5992122581460873
3.522189137344809
6.677253302266638
2.329573993051248
3.7504788257122277
3.8639533836723374
4.722956801919405
5.3801543496380395
6.375593115040166
3.786458497009159
5.25352184800174
5.801770302087554
5.494842537760441
4.3149750169173196
4.739991150257623
2.4902439502610085
8.313206699689085
5.229870752296651
3.2857261863259795
5.063578467721067
3.6197796598194345
4.114656893219533
2.7995570745524097
5.919499837245458
4.431715210612492
7.6189005891795505
3.791283269556468
4.712258407832228
5.764814291471663
4.674879561970829
3.304739179988883
5.601861451573115
8.254220522646076
3.9269846268423363
4.189574647558964
5.940643093879953
2.9944433464169173
2.6732999415276453
3.299474455488366
2.832644235581561
2.8662093530523998
6.167854308984061
7.718431208898541
6.771322208201146
3.1632270834498613
10.527287942654247
3.450972225504985
3.55211745191395
2.72121701249211
5.645289162406027
7.708380876783279
3.841620611882573
3.7608304433672113
3.84652895091175
6.387209626782443
4.33649468054563
6.192412507288588
3.582740296918524
7.571347731428026
9.132541100599333
3.8990610630548104
6.994941787766535
3.114083312174887
8.03347220663281
3.2766910090239203
4.066112193227692
6.382332323337309
4.343302206995065
3.782894644429871
3.46949107852585
5.918570732428007
7.0409612038095775
4.101189719831927
5.825450523399728
3.6945154547656496
5.802631095977722
3.6951437697617293
4.818648938028741
3.610520714321707
6.233151570236375
2.5678990822386187
6.874482311144496
3.8801937967484212
3.334378306949532
4.1775329585642895
4.986942290261092
3.9875691843904764
13.20708837384651
6.20268134720568
9.010823302527681
3.3107373823043655
3.331212453958389
6.708286446891067
2.3240198416744082
10.473157475640251
10.108283793505457
2.7905614753856125
5.157744072961952
2.3300687470872097
6.081597003528379
12.062380870092287
4.824093081661786
3.247366026343917
